answer,length,clue
INTERNIS,8,
INTERPIU,8,
INTERVAL,8,Selang jarak atau waktu
INTERVIU,8,
INTIMASI,8,
INTIPATI,8,
INTONASI,8,
INTRANET,8,Jaringan internal kantor
INTROVER,8,
INTUITIF,8,
INVENTIF,8,
INVENTOR,8,
INVESTOR,8,Penanam modal usaha
INVITASI,8,
INVOLUSI,8,
IONISASI,8,
IONOSFER,8,
IRADIASI,8,
IRIGATOR,8,
IRITATIF,8,
IRLANDIA,8,
ISLAMIAH,8,
ISLANDIA,8,
ISOBARIK,8,
ISOGAMET,8,
ISOHALIN,8,
ISOKORIK,8,
ISOLATIF,8,
ISOLATOR,8,
ISOLEMEN,8,
ISONEFEL,8,
ISTANGGI,8,
ISTIADAT,8,Kebiasaan turun-temurun
ISTIANAH,8,
ISTIAZAH,8,
ISTIBDAD,8,
ISTIDLAL,8,
ISTIDRAJ,8,
ISTIFHAM,8,
ISTIGFAR,8,
ISTIHSAN,8,
ISTIKLAL,8,
ISTIKMAL,8,
ISTIMEWA,8,
ISTIMTAK,8,
ISTIQLAL,8,
ISTISLAH,8,
ISTISLAM,8,
ISTITAAH,8,
ITERBIUM,8,
IUDISASI,8,
JABARIAH,8,
JAGABAYA,8,
JAGABELA,8,
JAGAPATI,8,
JAGARAGA,8,
JAGAWANA,8,
JAHILIAH,8,
JAHIRIAH,8,
JAINISME,8,
JALABRIA,8,
JAMBATAN,8,Titian penyeberangan sungai
JAMBLANG,8,
JAMBULAN,8,
JANGGUNG,8,
JANGKANG,8,
JANGKING,8,
JANGKRIK,8,Serangga berderik malam hari
JANGKUNG,8,
JANTURAN,8,
JARINGAN,8,
JARINGAU,8,
JAYASONG,8,
JEJAMANG,8,
JEJARING,8,Sistem hubungan saling terhubung
JEJENANG,8,
JELADREN,8,
JELANGAK,8,
JELANTAH,8,
JELANTIK,8,
JELAPANG,8,
JELARANG,8,
JELATANG,8,
JELEMPAH,8,
JELENGAR,8,
JELENTIK,8,
JELIMPAT,8,
JELOTONG,8,
JELUTUNG,8,
JEMARING,8,
JEMBATAN,8,Penyeberang sungai
JEMBRANA,8,
JEMPALIK,8,
JEMPALIT,8,
JEMPOLAN,8,
JEMPUTAN,8,
JENANGAN,8,
JENANGAU,8,
JENDELAN,8,
JENDERAL,8,Pangkat tertinggi tentara
JENGEKAN,8,
JENGGALA,8,
JENGKANG,8,
JENGKENG,8,
JENGKING,8,
JENGLONG,8,
JENTIKAN,8,
JEPRETAN,8,
JERAMBAH,8,
JERAMBAI,8,
JERANGAN,8,
JERANGAU,8,
JEREMANG,8,
JEREMBAP,8,
JEREMBAT,8,
JEREMBET,8,
JEREMBUN,8,
JEREMPAK,8,
JERINGAU,8,
JEROBONG,8,
JERUBUNG,8,
JERUMBAI,8,
JIMPITAN,8,
JINGKRAK,8,
JIPLAKAN,8,
JONGKANG,8,
JONGKONG,8,
JORJORAN,8,
JUANDANG,8,
JUMANTAN,8,
JUMANTEN,8,
JUMENENG,8,
JUMJUMAH,8,
JUMPALIT,8,
JUMPUTAN,8,
JUNGGANG,8,
JUNGKANG,8,
JUNGKUNG,8,
JUNTRUNG,8,
JURINGAN,8,
JURNALIS,8,Pencari berita lapangan
KACAMATA,8,Lensa bantu penglihatan
KACANGAN,8,
KACAPURI,8,
KADARIAH,8,
KADASTER,8,
KADIRIAH,8,
KAJANGAN,8,
