answer,length,clue
POTOL,5,
PRABA,5,
PRABU,5,Gelar seorang raja
PRADA,5,
PRAJA,5,
PRAMU,5,
PRASI,5,
PRATU,5,
PREMI,5,Hadiah tambahan pembelian
PRIMA,5,
PRIVE,5,
PROMO,5,Penawaran khusus menarik
PROSA,5,Karangan bebas bukan puisi
PROTO,5,
PSALM,5,
PSIKE,5,
PUAKA,5,
PUASA,5,Menahan makan dan minum
PUBER,5,Masa awal remaja
PUCAT,5,
PUCIK,5,
PUCUK,5,Bagian paling atas
PUDAR,5,
PUDAT,5,
PUDEL,5,Anjing bulu keriting
PUDER,5,
PUDUR,5,
PUGAK,5,
PUGAR,5,
PUGAS,5,
PUGUH,5,
PUING,5,Sisa runtuhan bangunan
PUISI,5,Untaian kata indah
PUJUK,5,
PUJUR,5,
PUJUT,5,
PUKAH,5,
PUKAL,5,
PUKAS,5,
PUKAT,5,
PUKAU,5,
PUKUL,5,
PULAI,5,
PULAN,5,
PULAS,5,Lumuri dengan warna
PULAU,5,Daratan dikelilingi laut
PULEN,5,
PULES,5,
PULIH,5,Kembali seperti semula sehat
PULIK,5,
PULPA,5,
PULSA,5,Saldo pengisian telepon
PULUH,5,Bilangan berakhiran satu nol
PULUN,5,
PULUT,5,
PUNAH,5,
PUNAI,5,
PUNAR,5,
PUNAT,5,
PUNCA,5,Asal mula sebab
PUNCI,5,
PUNDI,5,
PUNIA,5,
PUNTA,5,Keris khas Betawi
PUNTI,5,
PUNUK,5,Tonjolan punggung unta
PUNYA,5,
PUPIL,5,Titik hitam mata
PUPUH,5,
PUPUK,5,Penyubur tanah pertanian
PUPUR,5,
PUPUS,5,Tunas daun muda
PUPUT,5,
PURBA,5,
PURIK,5,
PURIS,5,
PURNA,5,
PURUK,5,
PURUN,5,
PURUS,5,
PURUT,5,
PURWA,5,
PUSAK,5,
PUSAR,5,Putaran rambut di kepala
PUSAT,5,Bagian tengah sesuatu
PUSER,5,
PUSPA,5,
PUSTA,5,
PUSUT,5,
PUTAR,5,Gerak melingkar sumbu
PUTAT,5,
PUTER,5,Mengitari sebuah poros
PUTIH,5,Warna salju bersih
PUTIK,5,
PUTRA,5,Anak lelaki kandung
PUTRI,5,Gadis keturunan raja
PUTUS,5,Terpisah menjadi dua
PUTUT,5,
PUYAN,5,
PUYER,5,
PUYUH,5,Gugusan tujuh bintang
QASAR,5,
QATAR,5,Tuan rumah Piala Dunia
QUDSI,5,
QURAN,5,
RABAK,5,
RABAN,5,
RABAS,5,
RABAT,5,
RABET,5,
RABIK,5,
RABIT,5,
RABUK,5,
RABUN,5,Asap dupa pengobatan
RABUT,5,
RACAK,5,
RACAU,5,
RACIK,5,
RACUH,5,
RACUN,5,Zat pembunuh diam-diam
RADAH,5,
RADAI,5,
RADAK,5,
RADAR,5,Pelacak posisi lewat gelombang
RADAS,5,
RADEN,5,
RADES,5,
RADIF,5,
RADIN,5,
RADIO,5,Alat penerima siaran suara
RADIS,5,
RADON,5,
RAFIA,5,
RAFIK,5,
RAGAM,5,Aneka macam jenis
RAGAS,5,
RAGIB,5,
RAGIL,5,
RAGUK,5,
RAGUM,5,
RAGUT,5,
RAHAK,5,
RAHAP,5,
RAHAT,5,
RAHEL,5,Mengetuk jari mainkan karinding
RAHIB,5,Pertapa penghuni biara
RAHIM,5,Tempat janin tumbuh
RAJAB,5,
RAJAH,5,Gambar bertuah pada kulit
RAJAM,5,
RAJIM,5,
RAJIN,5,
RAJOK,5,
RAJUK,5,
RAJUL,5,
RAJUT,5,
RAKAH,5,
RAKAP,5,
RAKAT,5,
RAKET,5,Pemukul kok bulu tangkis
RAKIS,5,
RAKIT,5,Perahu bambu di sungai
RAKNA,5,
RAKSA,5,Logam cair pengisi termometer
RAKSI,5,
RAKUK,5,
RAKUN,5,Mamalia kecil pemakan segala
RAKUS,5,
RAKUT,5,
RAKYU,5,
RALAT,5,Pembetulan salah cetak
RALIP,5,
RAMAH,5,
RAMAI,5,
RAMAL,5,Menerka nasib depan
RAMBU,5,Untaian benang tepi kain
RAMEN,5,Mi kuah khas Jepang
RAMES,5,
RAMIN,5,
RAMPA,5,
RAMUS,5,
RANAH,5,Tanah rawa becek
RANAI,5,
RANAP,5,
RANCA,5,
RANCU,5,
RANDA,5,Sebutan gadis remaja
RANDI,5,Sutra bercorak titik-titik
RANDU,5,
RANGU,5,
RANJI,5,
RANJU,5,
RANTE,5,
RANTI,5,
RANUM,5,
RAPAH,5,
RAPAI,5,
RAPAK,5,
RAPAL,5,
RAPAT,5,Pertemuan bahas masalah
RAPEL,5,
RAPIK,5,
RAPOR,5,
RAPUH,5,
RAPUN,5,
RAPUS,5,
RARAI,5,
RARAK,5,
RARAS,5,
RASAI,5,
RASAM,5,
RASAN,5,
RASAU,5,
RASEM,5,
RASIA,5,
RASIO,5,Pikiran akal sehat
RASTA,5,Budaya reggae rambut gimbal
RASUK,5,
RASUL,5,Utusan pembawa wahyu Tuhan
RATAH,5,
RATAP,5,
RATAS,5,
RATIB,5,
RATNA,5,
RATUS,5,Sepuluh kali sepuluh
RAUNG,5,
RAWAH,5,
RAWAI,5,Pancing rentang banyak mata
