answer,length,clue
ROMANISTIK,10,
ROMANTIKUS,10,
RONGKONGAN,10,
RUMINANSIA,10,
SABILILLAH,10,
SAGITARIUS,10,Zodiak sang pemanah
SALAMANDER,10,Amfibi serupa kadal
SALINISASI,10,
SANATORIUM,10,Tempat perawatan penyakit kronis
SANGKAKALA,10,Terompet penanda kiamat
SANSEVIERA,10,
SANTRIWATI,10,
SAPTADARMA,10,
SAPTAMARGA,10,
SAPUTANGAN,10,Kain pengelap keringat
SARKODERMA,10,
SARKOFAGUS,10,Peti jenazah batu
SASARANNYA,10,
SATANOLOGI,10,
SATYAGRAHA,10,
SAUVINISME,10,
SEANDAINYA,10,
SEANGKATAN,10,
SEBALIKNYA,10,
SEBENARNYA,10,
SEBETULNYA,10,
SEBILANGAN,10,
SECEPATNYA,10,
SECUKUPNYA,10,
SEDEMIKIAN,10,
SEDIKITNYA,10,
SEDIMENTER,10,
SEFALOPODA,10,
SEGELINTIR,10,
SEGMENTASI,10,
SEHAMPARAN,10,
SEHARUSNYA,10,
SEHIDANGAN,10,
SEILOMETER,10,
SEISMOGRAF,10,
SEISMOGRAM,10,
SEISMOLOGI,10,Ilmu tentang gempa
SEJAMAKNYA,10,
SEKEHENDAK,10,
SEKELILING,10,
SEKENGKENG,10,
SEKRETARIS,10,Pengurus surat kantor
SEKSMANIAK,10,
SEKSOLOGIS,10,
SEKUASANYA,10,
SELAKARANG,10,
SELANGKANG,10,
SELAYAKNYA,10,
SELEBIHNYA,10,
SELEKASNYA,10,
SELEMPUKAU,10,
SELENGGARA,10,
SELENOLOGI,10,
SELINGKUNG,10,
SELONGSONG,10,Selubung pembungkus
SELONJORAN,10,
SELOYONGAN,10,
SELUNDUPAN,10,
SELUNGKANG,10,
SELURUSNYA,10,
SEMALAKAMA,10,
SEMBAHYANG,10,Beribadah menghadap Tuhan
SEMBELIHAN,10,
SEMENTELAH,10,
SEMERAWANG,10,
SEMERDANTA,10,
SEMESTERAN,10,
SEMESTINYA,10,
SENANTIASA,10,
SENDIRINYA,10,
SENDRATARI,10,
SENGANGKAR,10,
SENGGILING,10,
SENGGULUNG,10,
SENGKAWANG,10,
SENGKELANG,10,
SENGKELING,10,
SENIORITAS,10,Kelebihan karena lebih lama
SENTILITER,10,
SENTIMETER,10,Ukuran panjang penggaris
SENUNGGANG,10,
SENYAMPANG,10,
SEPATUTNYA,10,
SEPELARIAN,10,
SEPELEMPAR,10,
SEPELOMPAT,10,
SEPELONTAR,10,
SEPEMBEDIL,10,
SEPENCAPAI,10,
SEPENDEKAP,10,
SEPENJULAT,10,
SEPERANGGU,10,
SEPEREMPAT,10,
SEPERINDUK,10,
SEPERLUNYA,10,
SEPERTANAK,10,
SEPERTEGAK,10,
SEPERTIKAN,10,
SEPERTINYA,10,
SEPINGGANG,10,
SERANGGUNG,10,
SERANGSANG,10,
SERANOGRAF,10,
SERAUMETER,10,
SERBAINDAH,10,
SERBAMACAM,10,
SERBAPUTIH,10,
SERBARUMAH,10,
SERBASALAH,10,
SERBASUSAH,10,
SERBAUSAHA,10,
SEREMONIAL,10,
SERIGADING,10,
SEROYONGAN,10,
SERPENTINA,10,
SERTIFIKAT,10,Surat bukti kelulusan
SESEBENTAR,10,
SESUDAHNYA,10,
SETELEMPAP,10,
SETERPURUK,10,
SETERUSNYA,10,
SETIDAKNYA,10,
SETORMKING,10,
SETUNGGING,10,
SEWAJARNYA,10,
SEWAJIBNYA,10,
SEYOGIANYA,10,
SFEROMETER,10,
SFIGMOGRAF,10,
SFINGOFILI,10,
SIANOMETER,10,
SIANOMETRI,10,
SIFATULLAH,10,
SIGNIFIKAN,10,
SIKETUMBAK,10,
SILAKANLAH,10,
SILAMPUKAU,10,
SILEMPUKAU,10,
SILINDROID,10,
SILUNGKANG,10,
SIMALAKAMA,10,
SIMBOLISME,10,Penggunaan lambang bermakna
SIMPATISAN,10,Pendukung setia partai
SIMPLISTIS,10,
SIMTOMATIS,10,
SINEMASKOP,10,
SINERGISME,10,
SINESTESIA,10,
SINGGASANA,10,Kursi tempat raja
SINGKAWANG,10,
SINGULARIS,10,
SINTERKLAS,10,Kakek berjubah merah Natal
SINYALEMEN,10,
SINYOKOLAS,10,
SIRINGITIS,10,
SIRKUMFIKS,10,
SISTEMATIK,10,
SISTEMATIS,10,
SITOPLASMA,10,
SIVILISASI,10,
SKOLASTISI,10,
SKOPOMETER,10,
SOLIPSISME,10,
SONOKELING,10,
SOSIALISME,10,Paham ekonomi kolektif
SOSIODRAMA,10,
SOSIOLOGIS,10,
SOSIOMETRI,10,
SPEDOMETER,10,
SPEKTOGRAF,10,
SPEKTOGRAM,10,
SPEKULATIF,10,
SPEKULATOR,10,
SPELEOLOGI,10,
SPERMASETI,10,
SPIDOMETER,10,
SPIRITISME,10,
SPIROMETER,10,
SPORANGIUM,10,
SRIGUNTING,10,
STABILITAS,10,Kemantapan dan keseimbangan
STAFILITIS,10,
STALINISME,10,
STATISTIKA,10,
STENOGRAFI,10,
STEREOFONI,10,
STEREOGRAF,10,
STEREOSKOP,10,
STERILITAS,10,
STILISTIKA,10,
STIMULATIF,10,
STIMULATOR,10,
STIPENDIUM,10,
STOLIDITAS,10,
STOMATITIS,10,
STOPKONTAK,10,
STRABOTOMI,10,
STRATOSFER,10,Lapisan udara atas
STROBOSKOP,10,
STRUKTURAL,10,
SUARGALOKA,10,
SUBIRIGASI,10,
SUBORDINAT,10,
SUBSTANDAR,10,
SUBSTANTIF,10,
SUBSTITUSI,10,Proses penggantian unsur
SUKLAPAKSA,10,
SULFHIDRIL,10,
SULFOLIPID,10,
SUMBANGSIH,10,
SUNATULLAH,10,
SUNGGUHPUN,10,
SUPERCEPAT,10,
SUPERLATIF,10,
SUPERLUNAR,10,
SUPERMODEL,10,Peragawati papan atas
SUPERSKRIP,10,
SUPERSONIK,10,
SUPERVISOR,10,Pengawas utama pekerjaan
SUPRAALAMI,10,
SUPRASASTI,10,
SUREALISME,10,
SURVEILANS,10,Pengintaian diam-diam
SURYAKANTA,10,
SWAKENDALI,10,
SWARABAKTI,10,
SWASEMBADA,10,
SYAHBANDAR,10,
SYAMANISME,10,
SYIWARATRI,10,
TABERNAKEL,10,
TAKSIDERMI,10,
TAKSIMETER,10,
TANGGETONG,10,
TANGGULANG,10,
TANGGUNGAN,10,
TARAKSASIN,10,
TARANTISME,10,
TARAWANGSA,10,
TASYAKURAN,10,
TATAGANING,10,
TEKERJAKAN,10,
TEKNOKRASI,10,
TELEARSIKA,10,
TELEGRAFIS,10,
TELEKOMEDI,10,
TELENOVELA,10,
TELESTESIA,10,
TELINGKUNG,10,
TELMOTOFIT,10,
TEMATISASI,10,
TEMBELIUNG,10,
TEMENGALAN,10,
TEMENGGUNG,10,
TEMPERAMEN,10,Watak dasar seseorang
TEMPERATUR,10,Ukuran panas dingin
TENDENSIUS,10,
TENDERLOIN,10,Daging sapi empuk
TENDINITIS,10,
TENGGALUNG,10,
TENGGARANG,10,
TENGGAYUNG,10,
TENGGILING,10,
TENGGIRING,10,
TENGGULUNG,10,
TENGKALANG,10,
TENGKAWANG,10,
TENGKERONG,10,
TENGKINGAN,10,
TENGKUYUNG,10,
TEORETIKUS,10,
TERABAIKAN,10,
TERALAHKAN,10,
TERANGSANG,10,
TERAPEUTIK,10,
TERATOLOGI,10,
TERBAMBANG,10,
TERBANGKIT,10,
TERBELAHAK,10,
TERBELALAK,10,
TERBENDUNG,10,
TERBENGANG,10,
TERBENTANG,10,
TERBONGKAR,10,
TERBUNCANG,10,
TERBUNTANG,10,
TERCAMPUNG,10,
TERCANCANG,10,
TERCANGKEL,10,
TERCELAPAK,10,
TERCELOMOK,10,
TERCENGANG,10,
TERCONDONG,10,
TERCONGGOK,10,
TERCONTENG,10,
TERCUNDANG,10,
TERDETEKSI,10,
TERDINDING,10,
TERELAKKAN,10,
TERGANTUNG,10,
TERGELECIK,10,
TERGELETAK,10,
TERGELITIK,10,
TERGENGGAM,10,
TERGUNCANG,10,
TERINFEKSI,10,
TERINTRUSI,10,
TERISOLASI,10,
TERITORIAL,10,
TERITORIUM,10,
TERIZINKAN,10,
TERJANGKAU,10,
TERJELAPAK,10,
TERJELEPOK,10,
TERJEMAHAN,10,
TERJERAHAP,10,
TERJEROJOL,10,
TERJERUMUS,10,
TERJINJING,10,
TERJUNGKAL,10,
TERJUNGKAT,10,
TERJUNGKIR,10,
TERJUNGKIT,10,
TERKANCING,10,
TERKANDUNG,10,
TERKATAKAN,10,
TERKECUALI,10,
TERKELEPAI,10,
TERKELEPET,10,
TERKELOPAK,10,
TERKELOYAK,10,
TERKELUPAS,10,
TERKENCING,10,
TERKENDALI,10,
TERKIRAKAN,10,
TERKONTROL,10,
TERLAKSANA,10,
TERLAMPAUI,10,
TERLANGGAR,10,
TERLANTING,10,
TERLANTUNG,10,
TERLENGKET,10,
TERLENTANG,10,
TERLINDUNG,10,
TERLINGKAR,10,
TERLINGKUP,10,
TERLINTANG,10,
TERLONGGOK,10,
TERMASYHUR,10,
TERMETERAI,10,
TERMINATOR,10,Batas siang dan malam
TERMIONIKA,10,
TERMOFILIK,10,
TERMOKIMIA,10,
TERMOLABIL,10,
TERMOLISIS,10,
TERMOMETER,10,Pengukur suhu badan
TEROWONGAN,10,Jalan gelap bawah tanah
TERPAMPANG,10,
TERPANCANG,10,
TERPANCING,10,
TERPANDANG,10,
TERPANGGIL,10,
TERPANTING,10,
TERPELAJAR,10,
TERPELESAT,10,
TERPELESET,10,
TERPENGGAL,10,
TERPENJARA,10,
TERPENTANG,10,
TERPENTING,10,
TERPERIKAN,10,
TERPERIKSA,10,
TERPERINCI,10,
TERPROGRAM,10,
TERSAMPANG,10,
TERSAMPING,10,
TERSANDUNG,10,
TERSANGKUT,10,
TERSANJUNG,10,
TERSEDIKIT,10,
TERSELUSUR,10,
TERSENDIRI,10,
TERSENGGOL,10,
TERSENGGUK,10,
TERSENYAWA,10,
TERSEROBOK,10,
TERSERUDUK,10,
TERSERUNDA,10,
TERSINGKAP,10,
TERSINGKIR,10,
TERSOMPLOK,10,
TERSUNGKUM,10,
TERSUNGKUP,10,
TERSUNGKUR,10,
TERSUNTING,10,
TERTANGANI,10,
TERTANGGAL,10,
TERTANGGUH,10,
TERTANGGUK,10,
TERTANGKAL,10,
TERTANGKAP,10,
TERTANGKIS,10,
TERTANGKUP,10,
TERTANTANG,10,
TERTEMUKAN,10,
TERTENDANG,10,
TERTENGGAN,10,
TERTENGGEK,10,
TERTENTANG,10,
TERTINGGAL,10,
TERTUMPANG,10,
TERTUNGGIK,10,
TERTUNGKUP,10,
TERTUNJANG,10,
TERTUNTUNG,10,
TERUCAPKAN,10,
TETRAPLOID,10,
TETUMBUHAN,10,
TIMPANITIS,10,
TINGKARANG,10,
TINGKARUNG,10,
TIROIDITIS,10,
TITIMANGSA,10,
TITRIMETRI,10,
TOKSIKOLOG,10,
TOPOGRAFIS,10,
TRANSDUKSI,10,
TRANSENDEN,10,
TRANSGENIK,10,
TRANSISTOR,10,Komponen penguat elektronik
TRANSMITER,10,Alat pemancar sinyal
TRANSPARAN,10,
TRENGGINAS,10,
TRILATERAL,10,
TRITUNGGAL,10,
TRIUMVIRAT,10,
TROPOPAUSE,10,
TUMENGGUNG,10,
TUNAAKSARA,10,
TUNABUSANA,10,
TUNASOSIAL,10,
TUNASUSILA,10,
TUNATENAGA,10,
TUNAWICARA,10,
TUNGGANGAN,10,
TURBIDITAS,10,
TURBULENSI,10,Guncangan udara pesawat
TURINISASI,10,
ULTRAMARIN,10,
ULTRASONIK,10,
UNILATERAL,10,
UNISELULER,10,
UNITARISME,10,
URBANISASI,10,
URINALISIS,10,
URINOMETER,10,
UZBEKISTAN,10,
VALORISASI,10,
VANDALISME,10,Perusakan fasilitas umum
VASODILASI,10,
VEGETARIAN,10,Pantang makan daging
VELAMENTUM,10,
VELARISASI,10,
VENTILATOR,10,Mesin bantu pernapasan
VERBALISAN,10,
VERBALISME,10,
VERIFIKASI,10,Pemeriksaan kebenaran data
VERTEBRATA,10,
VESTIBULUM,10,
VIABILITAS,10,
VISKOMETER,10,
VISKOSITAS,10,
VITAKULTUR,10,
VIVIFIKASI,10,
VOKASIONAL,10,
VOLTAMETER,10,
VULKANISIR,10,
VULKANOLOG,10,
VULVEKTOMI,10,
WAHADANIAH,10,
WAITANKUNG,10,
WALANGKOPO,10,
WANAWISATA,10,
WARAKAWURI,10,
WARANGGANA,10,
WAWANSABDA,10,
WIJAYAMALA,10,
WILWATIKTA,10,
WIRACARITA,10,
WIRASWASTA,10,
WISUDAWATI,10,
XENOGLOSIA,10,
YAUMULJAZA,10,
YOGYAKARTA,10,
YURISDIKSI,10,Kekuasaan mengadili perkara
ZINKOGRAFI,10,
