answer,length,clue
GINGSUL,7,
GINJEAN,7,
GINKANG,7,
GINSENG,7,Akar obat penambah tenaga
GIRASOL,7,
GIRIKAN,7,
GITARIS,7,Pemain alat musik petik
GLABELA,7,
GLADIOL,7,
GLASIAL,7,
GLASNOS,7,
GLENOID,7,
GLETSER,7,Sungai es pegunungan
GLUKOSA,7,Gula darah sederhana
GOCEKAN,7,
GODOKAN,7,
GOLAKAN,7,
GOMBANG,7,
GOMBENG,7,
GOMBROH,7,
GOMBYOK,7,
GOMPIOK,7,
GONCANG,7,
GONDANG,7,
GONDOLA,7,Kabin kereta gantung
GONDONG,7,
GONGGOK,7,
GONJANG,7,
GONJING,7,
GONJONG,7,
GONRANG,7,
GONRONG,7,
GORESAN,7,
GORILYA,7,
GOSOKAN,7,
GRADASI,7,
GRADIEN,7,
GRADUAL,7,
GRAFIKA,7,
GRAFITI,7,Coretan seni dinding
GRAHITA,7,
GRANOLA,7,Sereal gandum sarapan
GRANULA,7,
GRAPYAK,7,
GREMPEL,7,
GRUWUNG,7,
GUANINA,7,
GUBAHAN,7,
GUGAHAN,7,
GUGATAN,7,
GUGURAN,7,
GUGUSAN,7,
GUJIRAT,7,
GUKAKAS,7,
GULUDAN,7,
GUMBAAN,7,
GUMBANG,7,
GUMBORO,7,
GUNAWAN,7,
GUNCANG,7,
GUNDALA,7,
GUNDANG,7,
GUNJING,7,
GUNTANG,7,
GUNTING,7,Alat pemotong dua bilah
GUNTUNG,7,
GURATAN,7,
GURAUAN,7,
GURITAN,7,
GUSELAN,7,
GUSURAN,7,
GUYONAN,7,
HABITAT,7,Tempat tinggal khas makhluk
HABITUS,7,
HADANAH,7,
HADAPAN,7,
HADIRAT,7,
HADIRIN,7,Sapaan untuk penonton
HAFALAN,7,
HAFNIUM,7,
HAHNIUM,7,
HAIKING,7,
HAJATAN,7,
HAKIKAT,7,Inti sesuatu yang sebenarnya
HAKIMAH,7,
HAKULAH,7,
HALAKAH,7,
HALAMAN,7,Muka lembar buku
HALAZON,7,
HALIMUN,7,
HALIPAN,7,
HALOFIT,7,
HALOFOB,7,
HALOGEN,7,
HALOTAN,7,
HALSDUK,7,
HAMATUM,7,
HAMBALI,7,
HAMINTE,7,
HAMPANG,7,
HAMSTER,7,Hewan pengerat peliharaan
HAMULUS,7,
HANCING,7,
