answer,length,clue
ABAIMANA,8,
ABDIKASI,8,
ABDUKTOR,8,
ABIOSFER,8,
ABJADIAH,8,
ABLEPSIA,8,
ABNORMAL,8,
ABONEMEN,8,
ABORIGIN,8,
ABORTIVA,8,
ABREAKSI,8,
ABROSFER,8,
ABSOLUSI,8,
ABSORBEN,8,
ABSORPSI,8,
ADAPTASI,8,Penyesuaian dengan lingkungan baru
ADENOSIS,8,
ADIBIBIT,8,
ADIKANDA,8,
ADIKARYA,8,
ADIKUASA,8,
ADIMARGA,8,
ADINAMIA,8,
ADIRATNA,8,
ADISISWA,8,
ADITOKOH,8,
ADIWARNA,8,
ADIWIDIA,8,
ADJEKTIF,8,
ADMITANS,8,
ADSORBEN,8,
ADSORPSI,8,
ADVERBIA,8,
ADVOKASI,8,
AEROBIKA,8,
AEROGRAM,8,
AEROLOGI,8,
AEROSKOP,8,
AEROSTAT,8,
AFDELING,8,
AFERESIS,8,
AFIDAVIT,8,
AFIKSASI,8,
AFILIASI,8,Hubungan keanggotaan organisasi
AFINITAS,8,
AFIRMASI,8,
AFORISME,8,
AGITATIF,8,
AGITATOR,8,
AGNOSTIK,8,
AGOMETER,8,
AGRADASI,8,
AGREGASI,8,
AGRESTAL,8,
AGRIPNIA,8,
AGROIKOS,8,
AGROLOGI,8,
AGRONOMI,8,
AJEKTIVA,8,
AKADEMIK,8,
AKADEMIS,8,
AKHIRNYA,8,
AKLAMASI,8,
AKLIMASI,8,
AKOMODIR,8,
AKORDEON,8,
AKROMION,8,
AKSEPTOR,8,
AKSESORI,8,Barang pelengkap tambahan
AKSOSTIL,8,
AKTENTAS,8,
AKTINIDA,8,
AKTINIUM,8,
AKTIVASI,8,Proses menghidupkan fungsi
AKTUARIA,8,
AKTUARIS,8,
AKUALUNG,8,
AKUARIUM,8,Bak kaca ikan hias
AKUARIUS,8,
AKUISISI,8,Pengambilalihan kepemilikan usaha
AKUSATIF,8,
AKUSTIKA,8,
ALAKRIMA,8,
ALAMANDA,8,
ALANGKAH,8,
ALANTOIS,8,
ALBATROS,8,Burung laut bersayap lebar
ALBINOID,8,
ALDEHIDA,8,
ALEGORIS,8,
ALEGRETO,8,
ALGOLOGI,8,
ALIENASI,8,
ALIFATIK,8,
ALIFBATA,8,
ALIGATOR,8,Reptil buas mirip buaya
ALIMBUBU,8,
ALIZARIN,8,
ALJAZAIR,8,
ALKALOID,8,
ALKASYAF,8,
ALKAUSAR,8,
ALLAHUMA,8,
ALMAKTUB,8,
ALMANDIN,8,
ALMANDIT,8,
ALMARHUM,8,Sebutan bagi yang wafat
ALMUAZAM,8,
ALOPESIA,8,
ALOTROPI,8,
ALVEOLAR,8,
ALVEOLUM,8,
ALVEOLUS,8,
AMABAKDU,8,
AMANITIN,8,
AMARILIS,8,
AMBACANG,8,
AMBALANG,8,
AMBALELA,8,
AMBASADE,8,
AMBIGRAM,8,Tulisan terbaca dua arah
AMBISIUS,8,
AMBULANS,8,Mobil sirene angkut pasien
AMEBOSIT,8,
AMENOREA,8,
AMFISTON,8,
AMNIOTIK,8,
AMPUTASI,8,Pemotongan anggota tubuh
ANABASIS,8,
ANAFORIS,8,
ANAKANDA,8,Sapaan santun bagi keturunan
ANAKONDA,8,Ular besar pelilit mangsa
ANAKUSIS,8,
ANALEKTA,8,
ANALISIS,8,Penyelidikan mendalam suatu masalah
ANALITIS,8,
ANATOMIS,8,
ANCANGAN,8,
ANDAIKAN,8,
ANDAPITA,8,
ANDIKARA,8,
ANDROGEN,8,
ANDROLOG,8,
ANEKSASI,8,
ANESTESI,8,
ANGGAPAN,8,
ANGGARAN,8,
ANGGERKA,8,
ANGGITAN,8,
ANGGUKAN,8,
ANGGURAN,8,
ANGKATAN,8,
ANGKLUNG,8,
ANGKRING,8,
ANGKUTAN,8,
ANGSURAN,8,
ANIMISME,8,
ANIRIDIA,8,
ANJUNGAN,8,
ANOFELES,8,
ANSAMBEL,8,
ANTARRAS,8,
ANTARSEL,8,
ANTASIDA,8,
ANTEFIKS,8,
ANTELIKS,8,
ANTERIOR,8,
ANTIBEKU,8,
ANTIBODI,8,Pelawan kuman dalam darah
ANTIKLIN,8,
ANTIKLOR,8,
ANTINOMI,8,
ANTIPATI,8,
ANTIPODE,8,
ANTITANK,8,
ANTOLOGI,8,
ANTONIMI,8,
ANTOSIAN,8,
ANTRASIT,8,
ANTURIUM,8,
ANTUSIAS,8,
ANUGERAH,8,Pemberian istimewa Tuhan
ANUMERTA,8,Gelar setelah wafat
ANURESIS,8,
ANUSWARA,8,
APARATUR,8,Perangkat pegawai negara
APARATUS,8,
APATRIDE,8,
APENDIKS,8,
APHELION,8,
APLIKASI,8,Perangkat lunak di ponsel
APOENZIM,8,
APOKRIFA,8,
APOLITIS,8,
APOLOGIA,8,
APOSITIF,8,
APOSTASI,8,
APOSTROF,8,
APOTEKER,8,Ahli peracik obat
APRAKSIA,8,
AQUARIUS,8,Zodiak lambang pembawa air
ARAGONIT,8,
ARAKNOID,8,
ARBITRER,8,
ARBOREAL,8,
ARESTASI,8,
ARGENTIT,8,
ARGENTUM,8,
ARKAISME,8,
ARKEOLOG,8,Ahli benda purbakala
ARKETIPE,8,
ARKITRAF,8,
AROGANSI,8,Sikap sombong dan angkuh
AROMATIK,8,
ARTILERI,8,Kesatuan senjata berat
ARTISTIK,8,
ARTISYOK,8,
ARYADUTA,8,
ASABIYAH,8,
ASEKSUAL,8,
ASFIKSIA,8,
ASIBILAN,8,
ASIDOSIS,8,
ASILABIS,8,
ASONANSI,8,
ASOSIASI,8,Perkumpulan rekan usaha
ASPARAGA,8,
ASPERGER,8,Autisme dengan gejala ringan
ASPERSES,8,
ASPIRASI,8,Cita-cita atau harapan
ASTAKONA,8,
ASTEROID,8,Batu kecil luar angkasa
ASTROLAB,8,
ASTROLOG,8,
ASTRONOM,8,Ahli benda langit
ASTROSIT,8,
ASURADOR,8,
ASURANSI,8,Perlindungan finansial risiko
ASWASADA,8,
ASYTORET,8,
ATAVISME,8,
ATEISTIS,8,
ATENUASI,8,
ATLANTIK,8,Samudra antara Amerika Eropa
ATMOLOGI,8,
ATMOSFER,8,Lapisan udara Bumi
ATRAKTAN,8,
ATRAKTIF,8,
AUDIENSI,8,Kunjungan resmi menghadap pejabat
AUDIOFIL,8,
AUDIOFON,8,
AUTARKIS,8,
AUTENTIK,8,
AUTISTIK,8,
AUTOGAMI,8,
AUTOGRAF,8,
AUTOGRAM,8,
AUTOKLAF,8,
AUTOKRAT,8,
AUTOKTON,8,
AUTOLOGI,8,
AUTOSKOP,8,
AUTOTROF,8,
AVIFAUNA,8,
AVIRULEN,8,
AWAARANG,8,
AWARACUN,8,
AWAWARNA,8,
AYAHANDA,8,Sapaan hormat bagi bapak
AZEOTROP,8,
BAGAIKAN,8,
BAHADURI,8,
BAHIMIAH,8,
BAJINGAN,8,
BAKTERIN,8,
BALERINA,8,Penari balet perempuan
BALERONG,8,
BALISTIK,8,
BALSEROS,8,
BALUARTI,8,
BANCUHAN,8,
BANDARAN,8,
BANDEROL,8,
BANDRING,8,
BANDULAN,8,
BANGBUNG,8,
BANGKANG,8,
BANGKING,8,
BANGKONG,8,
BANGKRUT,8,Usaha gulung tikar
BANGUNAN,8,
BANJARAN,8,
BANTAHAN,8,
BANTAIAN,8,
BANTALAN,8,
BANTARAN,8,
BANTERAS,8,
BANYAKAN,8,
BANYOLAN,8,
BANYUMAS,8,
BARANGAN,8,
BARBADOS,8,
