answer,length,clue
ABADIAH,7,
ABADIAT,7,
ABALONE,7,Siput laut cangkang berlubang
ABANGAN,7,
ABANGGA,7,
ABATOAR,7,
ABDOMEN,7,
ABDUKSI,7,
ABERASI,7,
ABIMANA,7,
ABIOTIK,7,
ABISEKA,7,
ABOLISI,7,
ABORTIF,7,
ABORTUS,7,
ABRIKOS,7,
ABRUPSI,7,
ABSENSI,7,Catatan kehadiran seseorang
ABSENTE,7,
ABSOLUT,7,
ABSONAN,7,
ABSTAIN,7,
ABSTRAK,7,Ringkasan inti karangan
ACERANG,7,
ADAGIUM,7,
ADAKALA,7,
ADAKTIL,7,
ADAPTIF,7,
ADAPTOR,7,Alat penyambung dua benda
ADEKUAT,7,
ADENDUM,7,
ADENOID,7,
ADENOMA,7,
ADHESIF,7,
ADIBOGA,7,
ADICITA,7,
ADIDAYA,7,
ADIGANG,7,
ADIGUNA,7,
ADIGUNG,7,
ADIKARA,7,
ADIKONG,7,
ADIKTIF,7,
ADIPATI,7,Gelar bangsawan penguasa daerah
ADIPOSA,7,
ADIPURA,7,
ADIRAJA,7,
ADITAMA,7,
ADJUVAN,7,
ADMIRAL,7,Pangkat tertinggi angkatan laut
ADOPTIF,7,
ADRENAL,7,Kelenjar di atas ginjal
ADUKTOR,7,
ADVEKSI,7,
ADVISOR,7,Pemberi nasihat ahli
ADVOKAT,7,Pembela perkara pengadilan
AERATOR,7,
AEROBIK,7,
AEROFON,7,
AEROLIT,7,
AEROSOL,7,Semprotan partikel halus
AFEKTIF,7,
AFRASIA,7,
AFRIKAT,7,
AGAKNYA,7,
AGAMAIS,7,
AGAMAWI,7,
AGENTIF,7,
AGITASI,7,
AGLIKON,7,
AGNOSIA,7,
AGRAFIA,7,
AGRARIA,7,
AGRARIS,7,
AGREGAT,7,
AGRESIF,7,
AGRESOR,7,
AGROBIS,7,
AGRONOM,7,
AGUSTUS,7,Bulan kedelapan tahun Masehi
AHADIAT,7,
AJENGAN,7,
AJISAKA,7,
AJOJING,7,
AJUSTER,7,
AKADEMI,7,Perguruan tinggi vokasi
AKAPELA,7,Nyanyi tanpa musik
AKHIRAN,7,
AKHIRAT,7,Alam kehidupan setelah kematian
AKHLAKI,7,
AKLASIA,7,
AKOLADE,7,
AKRILAT,7,
AKRILIK,7,
AKROBAT,7,Atraksi kelenturan tubuh
AKRONIM,7,
AKSIOMA,7,
AKTINIK,7,
AKTIVIS,7,Penggerak aksi demonstrasi
AKUADES,7,
AKUADUK,7,
AKUAREL,7,
AKUARIS,7,
AKUATIK,7,
AKUIFER,7,
AKUNTAN,7,Ahli hitung keuangan
AKURASI,7,Ketepatan dan ketelitian
AKUSTIK,7,Mutu suara ruangan
ALAMIAH,7,
ALANGAN,7,
ALBANAT,7,
ALBUMEN,7,
ALBUMIN,7,
ALEGORI,7,
ALEKSIA,7,
ALEKSIN,7,
ALERGEN,7,
ALERGIS,7,
ALFABET,7,Kumpulan huruf abjad
ALFALFA,7,Tunas hijau salad
ALFERES,7,
ALGILIK,7,
ALGRAFI,7,
ALHASIL,7,
ALIANSI,7,Ikatan kerja sama negara
ALIKUOT,7,
ALIMIAH,7,
ALIMIAT,7,
ALINGAN,7,
ALJABAR,7,Matematika dengan variabel huruf
ALJALIL,7,
ALKABIR,7,
ALKADIM,7,
ALKADIR,7,
ALKALIS,7,
ALKAMAR,7,
ALKIMIA,7,Ilmu kuno pencari emas
ALKISAH,7,
ALKITAB,7,Kitab suci umat Nasrani
